"lon","lat","d18Of","month"
-77.5,-61.5789473684211,-11.2259216308594,5
-75,-61.5789473684211,-11.1920833587646,5
-72.5,-61.5789473684211,-11.0963869094849,5
-70,-61.5789473684211,-11.0043172836304,5
-67.5,-61.5789473684211,-10.9440908432007,5
-65,-61.5789473684211,-10.9266777038574,5
-62.5,-61.5789473684211,-11.0799617767334,5
-60,-61.5789473684211,-11.3153171539307,5
-57.5,-61.5789473684211,-11.6031837463379,5
-55,-61.5789473684211,-11.8383569717407,5
-52.5,-61.5789473684211,-11.8695945739746,5
-50,-61.5789473684211,-11.6916761398315,5
-47.5,-61.5789473684211,-11.4571056365967,5
-45,-61.5789473684211,-11.3028993606567,5
-42.5,-61.5789473684211,-11.1651620864868,5
-40,-61.5789473684211,-11.0251798629761,5
-37.5,-61.5789473684211,-11.0121078491211,5
-35,-61.5789473684211,-11.0132875442505,5
-90,-59.6842105263158,-11.0973024368286,5
-87.5,-59.6842105263158,-11.0620603561401,5
-85,-59.6842105263158,-11.013165473938,5
-82.5,-59.6842105263158,-11.0552358627319,5
-80,-59.6842105263158,-11.0223903656006,5
-77.5,-59.6842105263158,-10.9675130844116,5
-75,-59.6842105263158,-10.9141454696655,5
-72.5,-59.6842105263158,-10.8618392944336,5
-70,-59.6842105263158,-10.7676877975464,5
-67.5,-59.6842105263158,-10.7303237915039,5
-65,-59.6842105263158,-10.5574979782104,5
-62.5,-59.6842105263158,-10.6329488754272,5
-60,-59.6842105263158,-11.025652885437,5
-57.5,-59.6842105263158,-12.0422372817993,5
-55,-59.6842105263158,-12.6417570114136,5
-52.5,-59.6842105263158,-12.1970329284668,5
-50,-59.6842105263158,-11.6332893371582,5
-47.5,-59.6842105263158,-11.2945995330811,5
-45,-59.6842105263158,-11.1714038848877,5
-42.5,-59.6842105263158,-11.0625295639038,5
-40,-59.6842105263158,-10.9740858078003,5
-37.5,-59.6842105263158,-10.9730138778687,5
-35,-59.6842105263158,-10.962345123291,5
-90,-57.7894736842105,-10.7900791168213,5
-87.5,-57.7894736842105,-10.7642040252686,5
-85,-57.7894736842105,-10.8091077804565,5
-82.5,-57.7894736842105,-10.8067750930786,5
-80,-57.7894736842105,-10.7899341583252,5
-77.5,-57.7894736842105,-10.7022256851196,5
-75,-57.7894736842105,-10.6645641326904,5
-72.5,-57.7894736842105,-10.6307535171509,5
-70,-57.7894736842105,-10.6361112594604,5
-67.5,-57.7894736842105,-10.519172668457,5
-65,-57.7894736842105,-10.3936147689819,5
-62.5,-57.7894736842105,-10.7549715042114,5
-60,-57.7894736842105,-11.9870986938477,5
-57.5,-57.7894736842105,-12.9088172912598,5
-55,-57.7894736842105,-13.0954475402832,5
-52.5,-57.7894736842105,-12.0126295089722,5
-50,-57.7894736842105,-11.3123617172241,5
-47.5,-57.7894736842105,-10.9265775680542,5
-45,-57.7894736842105,-10.8672981262207,5
-42.5,-57.7894736842105,-10.8727445602417,5
-40,-57.7894736842105,-10.840633392334,5
-37.5,-57.7894736842105,-10.8212118148804,5
-35,-57.7894736842105,-10.8175096511841,5
-90,-55.8947368421053,-10.508617401123,5
-87.5,-55.8947368421053,-10.5166625976562,5
-85,-55.8947368421053,-10.524510383606,5
-82.5,-55.8947368421053,-10.4908533096313,5
-80,-55.8947368421053,-10.4231081008911,5
-77.5,-55.8947368421053,-10.3910636901855,5
-75,-55.8947368421053,-10.3988780975342,5
-72.5,-55.8947368421053,-10.4470596313477,5
-70,-55.8947368421053,-10.4535312652588,5
-67.5,-55.8947368421053,-10.2978601455688,5
-65,-55.8947368421053,-10.3909168243408,5
-62.5,-55.8947368421053,-11.516188621521,5
-60,-55.8947368421053,-12.5593595504761,5
-57.5,-55.8947368421053,-12.8973531723022,5
-55,-55.8947368421053,-13.0584716796875,5
-52.5,-55.8947368421053,-12.0104103088379,5
-50,-55.8947368421053,-11.0433883666992,5
-47.5,-55.8947368421053,-10.8099031448364,5
-45,-55.8947368421053,-10.8605346679688,5
-42.5,-55.8947368421053,-10.6598978042603,5
-40,-55.8947368421053,-10.5281715393066,5
-37.5,-55.8947368421053,-10.5023946762085,5
-35,-55.8947368421053,-10.3621435165405,5
-90,-54,-10.2183265686035,5
-87.5,-54,-10.2086229324341,5
-85,-54,-10.167989730835,5
-82.5,-54,-10.117241859436,5
-80,-54,-10.0959463119507,5
-77.5,-54,-10.0992116928101,5
-75,-54,-10.1161508560181,5
-72.5,-54,-10.2131071090698,5
-70,-54,-10.2098188400269,5
-67.5,-54,-10.1614122390747,5
-65,-54,-10.3544063568115,5
-62.5,-54,-11.7735738754272,5
-60,-54,-12.5475902557373,5
-57.5,-54,-12.8320837020874,5
-55,-54,-12.7905921936035,5
-52.5,-54,-12.3007822036743,5
-50,-54,-11.1605358123779,5
-47.5,-54,-11.3009672164917,5
-45,-54,-11.6274147033691,5
-42.5,-54,-11.2041101455688,5
-40,-54,-10.3076906204224,5
-37.5,-54,-9.93344020843506,5
-35,-54,-9.63424301147461,5
-90,-52.1052631578947,-9.8228874206543,5
-87.5,-52.1052631578947,-9.77860450744629,5
-85,-52.1052631578947,-9.75444412231445,5
-82.5,-52.1052631578947,-9.68822574615479,5
-80,-52.1052631578947,-9.67620372772217,5
-77.5,-52.1052631578947,-9.72189140319824,5
-75,-52.1052631578947,-9.76776027679443,5
-72.5,-52.1052631578947,-9.89362525939941,5
-70,-52.1052631578947,-10.0080509185791,5
-67.5,-52.1052631578947,-9.92370319366455,5
-65,-52.1052631578947,-10.0386686325073,5
-62.5,-52.1052631578947,-11.4698801040649,5
-60,-52.1052631578947,-12.2806043624878,5
-57.5,-52.1052631578947,-12.6423435211182,5
-55,-52.1052631578947,-12.5282545089722,5
-52.5,-52.1052631578947,-11.3076524734497,5
-50,-52.1052631578947,-10.4452571868896,5
-47.5,-52.1052631578947,-10.0602912902832,5
-45,-52.1052631578947,-9.85259437561035,5
-42.5,-52.1052631578947,-9.56043338775635,5
-40,-52.1052631578947,-9.09266376495361,5
-37.5,-52.1052631578947,-8.68007659912109,5
-35,-52.1052631578947,-8.54657554626465,5
-90,-50.2105263157895,-9.36841678619385,5
-87.5,-50.2105263157895,-9.30026340484619,5
-85,-50.2105263157895,-9.25778579711914,5
-82.5,-50.2105263157895,-9.2439546585083,5
-80,-50.2105263157895,-9.25782489776611,5
-77.5,-50.2105263157895,-9.30972671508789,5
-75,-50.2105263157895,-9.42807769775391,5
-72.5,-50.2105263157895,-9.58667469024658,5
-70,-50.2105263157895,-9.63662528991699,5
-67.5,-50.2105263157895,-9.53656578063965,5
-65,-50.2105263157895,-9.59746170043945,5
-62.5,-50.2105263157895,-10.8363456726074,5
-60,-50.2105263157895,-11.8425216674805,5
-57.5,-50.2105263157895,-12.2477931976318,5
-55,-50.2105263157895,-12.2366056442261,5
-52.5,-50.2105263157895,-10.5889072418213,5
-50,-50.2105263157895,-9.65510654449463,5
-47.5,-50.2105263157895,-8.99408340454102,5
-45,-50.2105263157895,-8.74365615844727,5
-42.5,-50.2105263157895,-8.42236614227295,5
-40,-50.2105263157895,-8.13850212097168,5
-37.5,-50.2105263157895,-7.94201040267944,5
-35,-50.2105263157895,-7.90175008773804,5
-90,-48.3157894736842,-9.00339412689209,5
-87.5,-48.3157894736842,-8.87631988525391,5
-85,-48.3157894736842,-8.80886268615723,5
-82.5,-48.3157894736842,-8.82961654663086,5
-80,-48.3157894736842,-8.85153484344482,5
-77.5,-48.3157894736842,-9.01389598846436,5
-75,-48.3157894736842,-9.0842866897583,5
-72.5,-48.3157894736842,-9.05214786529541,5
-70,-48.3157894736842,-9.07479381561279,5
-67.5,-48.3157894736842,-8.98400688171387,5
-65,-48.3157894736842,-9.03963947296143,5
-62.5,-48.3157894736842,-10.3640737533569,5
-60,-48.3157894736842,-11.6423950195312,5
-57.5,-48.3157894736842,-12.2337617874146,5
-55,-48.3157894736842,-12.1880283355713,5
-52.5,-48.3157894736842,-10.2241983413696,5
-50,-48.3157894736842,-8.8997688293457,5
-47.5,-48.3157894736842,-8.13393020629883,5
-45,-48.3157894736842,-7.87317800521851,5
-42.5,-48.3157894736842,-7.68474292755127,5
-40,-48.3157894736842,-7.37226057052612,5
-37.5,-48.3157894736842,-7.19426679611206,5
-35,-48.3157894736842,-7.1608362197876,5
-90,-46.421052631579,-8.5373477935791,5
-87.5,-46.421052631579,-8.50439834594727,5
-85,-46.421052631579,-8.55906963348389,5
-82.5,-46.421052631579,-8.62772178649902,5
-80,-46.421052631579,-8.55423831939697,5
-77.5,-46.421052631579,-8.54856204986572,5
-75,-46.421052631579,-8.48880386352539,5
-72.5,-46.421052631579,-8.45085048675537,5
-70,-46.421052631579,-8.50563430786133,5
-67.5,-46.421052631579,-8.44424819946289,5
-65,-46.421052631579,-8.55673980712891,5
-62.5,-46.421052631579,-9.8418025970459,5
-60,-46.421052631579,-11.3451986312866,5
-57.5,-46.421052631579,-12.1172475814819,5
-55,-46.421052631579,-11.9019117355347,5
-52.5,-46.421052631579,-10.4149618148804,5
-50,-46.421052631579,-8.35949325561523,5
-47.5,-46.421052631579,-7.80985975265503,5
-45,-46.421052631579,-7.39830827713013,5
-42.5,-46.421052631579,-7.08928108215332,5
-40,-46.421052631579,-6.88490343093872,5
-37.5,-46.421052631579,-6.76926326751709,5
-35,-46.421052631579,-6.68475103378296,5
-90,-44.5263157894737,-8.08113479614258,5
-87.5,-44.5263157894737,-8.16514873504639,5
-85,-44.5263157894737,-8.18387985229492,5
-82.5,-44.5263157894737,-8.04162216186523,5
-80,-44.5263157894737,-7.92805051803589,5
-77.5,-44.5263157894737,-7.97505807876587,5
-75,-44.5263157894737,-8.03965187072754,5
-72.5,-44.5263157894737,-7.98219680786133,5
-70,-44.5263157894737,-7.90181541442871,5
-67.5,-44.5263157894737,-7.97308158874512,5
-65,-44.5263157894737,-8.10245418548584,5
-62.5,-44.5263157894737,-9.24344444274902,5
-60,-44.5263157894737,-10.8481740951538,5
-57.5,-44.5263157894737,-11.4767112731934,5
-55,-44.5263157894737,-11.1857128143311,5
-52.5,-44.5263157894737,-10.4362516403198,5
-50,-44.5263157894737,-8.17482376098633,5
-47.5,-44.5263157894737,-7.56401634216309,5
-45,-44.5263157894737,-7.06287050247192,5
-42.5,-44.5263157894737,-6.74620056152344,5
-40,-44.5263157894737,-6.5749192237854,5
-37.5,-44.5263157894737,-6.42654895782471,5
-35,-44.5263157894737,-6.36949443817139,5
-90,-42.6315789473684,-7.63219594955444,5
-87.5,-42.6315789473684,-7.66210079193115,5
-85,-42.6315789473684,-7.50959825515747,5
-82.5,-42.6315789473684,-7.36411380767822,5
-80,-42.6315789473684,-7.38839960098267,5
-77.5,-42.6315789473684,-7.5081901550293,5
-75,-42.6315789473684,-7.55613565444946,5
-72.5,-42.6315789473684,-7.49758863449097,5
-70,-42.6315789473684,-7.416015625,5
-67.5,-42.6315789473684,-7.54877614974976,5
-65,-42.6315789473684,-7.6380500793457,5
-62.5,-42.6315789473684,-8.75217151641846,5
-60,-42.6315789473684,-10.2957210540771,5
-57.5,-42.6315789473684,-10.775276184082,5
-55,-42.6315789473684,-10.4748477935791,5
-52.5,-42.6315789473684,-10.2843790054321,5
-50,-42.6315789473684,-8.03890609741211,5
-47.5,-42.6315789473684,-7.44493770599365,5
-45,-42.6315789473684,-6.99703693389893,5
-42.5,-42.6315789473684,-6.58825016021729,5
-40,-42.6315789473684,-6.35463380813599,5
-37.5,-42.6315789473684,-6.246826171875,5
-35,-42.6315789473684,-6.24176836013794,5
-90,-40.7368421052632,-7.08174800872803,5
-87.5,-40.7368421052632,-6.88439035415649,5
-85,-40.7368421052632,-6.77624034881592,5
-82.5,-40.7368421052632,-6.81708240509033,5
-80,-40.7368421052632,-6.92632246017456,5
-77.5,-40.7368421052632,-7.07434940338135,5
-75,-40.7368421052632,-7.09879207611084,5
-72.5,-40.7368421052632,-7.03967952728271,5
-70,-40.7368421052632,-7.12877607345581,5
-67.5,-40.7368421052632,-7.28068256378174,5
-65,-40.7368421052632,-7.37524700164795,5
-62.5,-40.7368421052632,-7.81797647476196,5
-60,-40.7368421052632,-9.87146759033203,5
-57.5,-40.7368421052632,-9.98097133636475,5
-55,-40.7368421052632,-9.967116355896,5
-52.5,-40.7368421052632,-9.99731159210205,5
-50,-40.7368421052632,-9.54404830932617,5
-47.5,-40.7368421052632,-8.98191928863525,5
-45,-40.7368421052632,-8.1422872543335,5
-42.5,-40.7368421052632,-6.74257373809814,5
-40,-40.7368421052632,-6.20083045959473,5
-37.5,-40.7368421052632,-6.07429790496826,5
-35,-40.7368421052632,-6.03688049316406,5
-90,-78.6315789473684,-17.1647148132324,6
-87.5,-78.6315789473684,-16.7982158660889,6
-85,-78.6315789473684,-16.5792007446289,6
-82.5,-78.6315789473684,-16.5888500213623,6
-80,-78.6315789473684,-16.6820659637451,6
-77.5,-78.6315789473684,-16.6845893859863,6
-75,-78.6315789473684,-16.5274295806885,6
-72.5,-78.6315789473684,-16.2759876251221,6
-70,-78.6315789473684,-15.9693946838379,6
-67.5,-78.6315789473684,-15.6902408599854,6
-65,-78.6315789473684,-15.4264478683472,6
-62.5,-78.6315789473684,-15.2100229263306,6
-60,-78.6315789473684,-15.0182285308838,6
-57.5,-78.6315789473684,-14.604606628418,6
-55,-78.6315789473684,-13.726110458374,6
-52.5,-78.6315789473684,-13.4155893325806,6
-50,-78.6315789473684,-13.2912073135376,6
-47.5,-78.6315789473684,-13.2342834472656,6
-45,-78.6315789473684,-13.3119850158691,6
-42.5,-78.6315789473684,-13.5380163192749,6
-40,-78.6315789473684,-13.6140146255493,6
-37.5,-78.6315789473684,-13.7330112457275,6
-35,-78.6315789473684,-13.8450889587402,6
-90,-76.7368421052632,-15.901611328125,6
-87.5,-76.7368421052632,-15.8797445297241,6
-85,-76.7368421052632,-16.2015838623047,6
-82.5,-76.7368421052632,-16.6961517333984,6
-80,-76.7368421052632,-16.9427547454834,6
-77.5,-76.7368421052632,-16.9871978759766,6
-75,-76.7368421052632,-16.8699779510498,6
-72.5,-76.7368421052632,-16.6536808013916,6
-70,-76.7368421052632,-16.2122440338135,6
-67.5,-76.7368421052632,-15.5380163192749,6
-65,-76.7368421052632,-14.8048210144043,6
-62.5,-76.7368421052632,-14.4490385055542,6
-60,-76.7368421052632,-14.1055898666382,6
-57.5,-76.7368421052632,-13.3617916107178,6
-55,-76.7368421052632,-13.0482816696167,6
-52.5,-76.7368421052632,-12.8426465988159,6
-50,-76.7368421052632,-12.6544189453125,6
-47.5,-76.7368421052632,-12.5454797744751,6
-45,-76.7368421052632,-12.5309371948242,6
-42.5,-76.7368421052632,-12.578143119812,6
-40,-76.7368421052632,-12.6299076080322,6
-37.5,-76.7368421052632,-12.6956701278687,6
-35,-76.7368421052632,-12.7859992980957,6
-90,-74.8421052631579,-14.5239696502686,6
-87.5,-74.8421052631579,-14.5671548843384,6
-85,-74.8421052631579,-14.6854257583618,6
-82.5,-74.8421052631579,-14.9471321105957,6
-80,-74.8421052631579,-15.3477821350098,6
-77.5,-74.8421052631579,-15.644229888916,6
-75,-74.8421052631579,-15.6630887985229,6
-72.5,-74.8421052631579,-16.0421333312988,6
-70,-74.8421052631579,-16.7115955352783,6
-67.5,-74.8421052631579,-16.3111019134521,6
-65,-74.8421052631579,-14.9623947143555,6
-62.5,-74.8421052631579,-14.148850440979,6
-60,-74.8421052631579,-13.6577796936035,6
-57.5,-74.8421052631579,-13.1950216293335,6
-55,-74.8421052631579,-12.8319139480591,6
-52.5,-74.8421052631579,-12.5707893371582,6
-50,-74.8421052631579,-12.4963760375977,6
-47.5,-74.8421052631579,-12.5286026000977,6
-45,-74.8421052631579,-12.6087026596069,6
-42.5,-74.8421052631579,-12.6446018218994,6
-40,-74.8421052631579,-12.6499576568604,6
-37.5,-74.8421052631579,-12.5841627120972,6
-35,-74.8421052631579,-12.5192289352417,6
-90,-72.9473684210526,-13.1820335388184,6
-87.5,-72.9473684210526,-13.2443571090698,6
-85,-72.9473684210526,-13.1455717086792,6
-82.5,-72.9473684210526,-13.2138156890869,6
-80,-72.9473684210526,-13.5378913879395,6
-77.5,-72.9473684210526,-13.8668174743652,6
-75,-72.9473684210526,-14.1741800308228,6
-72.5,-72.9473684210526,-14.9608106613159,6
-70,-72.9473684210526,-16.1504249572754,6
-67.5,-72.9473684210526,-16.1884670257568,6
-65,-72.9473684210526,-14.8679418563843,6
-62.5,-72.9473684210526,-13.9733791351318,6
-60,-72.9473684210526,-13.3697595596313,6
-57.5,-72.9473684210526,-13.0121021270752,6
-55,-72.9473684210526,-12.6966075897217,6
-52.5,-72.9473684210526,-12.5745801925659,6
-50,-72.9473684210526,-12.5455846786499,6
-47.5,-72.9473684210526,-12.5103340148926,6
-45,-72.9473684210526,-12.5497922897339,6
-42.5,-72.9473684210526,-12.5764846801758,6
-40,-72.9473684210526,-12.5397481918335,6
-37.5,-72.9473684210526,-12.5004959106445,6
-35,-72.9473684210526,-12.3964986801147,6
-90,-71.0526315789474,-12.5861082077026,6
-87.5,-71.0526315789474,-12.5701522827148,6
-85,-71.0526315789474,-12.5164833068848,6
-82.5,-71.0526315789474,-12.5479555130005,6
-80,-71.0526315789474,-12.6812782287598,6
-77.5,-71.0526315789474,-13.005407333374,6
-75,-71.0526315789474,-13.1213293075562,6
-72.5,-71.0526315789474,-13.6852254867554,6
-70,-71.0526315789474,-14.8970785140991,6
-67.5,-71.0526315789474,-15.4393444061279,6
-65,-71.0526315789474,-14.7355880737305,6
-62.5,-71.0526315789474,-13.9610633850098,6
-60,-71.0526315789474,-13.3977432250977,6
-57.5,-71.0526315789474,-13.0654516220093,6
-55,-71.0526315789474,-12.7173929214478,6
-52.5,-71.0526315789474,-12.4626159667969,6
-50,-71.0526315789474,-12.3408813476562,6
-47.5,-71.0526315789474,-12.3784351348877,6
-45,-71.0526315789474,-12.4276733398438,6
-42.5,-71.0526315789474,-12.3768405914307,6
-40,-71.0526315789474,-12.3112392425537,6
-37.5,-71.0526315789474,-12.2706613540649,6
-35,-71.0526315789474,-12.1808128356934,6
-90,-69.1578947368421,-12.4876518249512,6
-87.5,-69.1578947368421,-12.5561962127686,6
-85,-69.1578947368421,-12.5710973739624,6
-82.5,-69.1578947368421,-12.5201253890991,6
-80,-69.1578947368421,-12.4574794769287,6
-77.5,-69.1578947368421,-12.4053030014038,6
-75,-69.1578947368421,-12.4369630813599,6
-72.5,-69.1578947368421,-13.0147171020508,6
-70,-69.1578947368421,-13.704345703125,6
-67.5,-69.1578947368421,-14.3721761703491,6
-65,-69.1578947368421,-14.3924551010132,6
-62.5,-69.1578947368421,-13.9483556747437,6
-60,-69.1578947368421,-13.3834342956543,6
-57.5,-69.1578947368421,-13.0762767791748,6
-55,-69.1578947368421,-12.6485080718994,6
-52.5,-69.1578947368421,-12.4226999282837,6
-50,-69.1578947368421,-12.3425855636597,6
-47.5,-69.1578947368421,-12.2988271713257,6
-45,-69.1578947368421,-12.2376279830933,6
-42.5,-69.1578947368421,-12.1898527145386,6
-40,-69.1578947368421,-12.1313991546631,6
-37.5,-69.1578947368421,-12.1413612365723,6
-35,-69.1578947368421,-12.1152248382568,6
-90,-67.2631578947368,-12.2190847396851,6
-87.5,-67.2631578947368,-12.2527866363525,6
-85,-67.2631578947368,-12.247763633728,6
-82.5,-67.2631578947368,-12.2747030258179,6
-80,-67.2631578947368,-12.306116104126,6
-77.5,-67.2631578947368,-12.3010215759277,6
-75,-67.2631578947368,-12.2144374847412,6
-72.5,-67.2631578947368,-12.3162727355957,6
-70,-67.2631578947368,-12.8831472396851,6
-67.5,-67.2631578947368,-13.4587259292603,6
-65,-67.2631578947368,-13.9236373901367,6
-62.5,-67.2631578947368,-13.6861124038696,6
-60,-67.2631578947368,-13.2166566848755,6
-57.5,-67.2631578947368,-13.0132102966309,6
-55,-67.2631578947368,-12.6425476074219,6
-52.5,-67.2631578947368,-12.3759765625,6
-50,-67.2631578947368,-12.2232666015625,6
-47.5,-67.2631578947368,-12.1649398803711,6
-45,-67.2631578947368,-12.1567220687866,6
-42.5,-67.2631578947368,-12.1003665924072,6
-40,-67.2631578947368,-12.0584297180176,6
-37.5,-67.2631578947368,-11.9891653060913,6
-35,-67.2631578947368,-11.9439172744751,6
-90,-65.3684210526316,-12.0637845993042,6
-87.5,-65.3684210526316,-12.0762710571289,6
-85,-65.3684210526316,-12.0720119476318,6
-82.5,-65.3684210526316,-12.0888710021973,6
-80,-65.3684210526316,-12.1300830841064,6
-77.5,-65.3684210526316,-12.1329183578491,6
-75,-65.3684210526316,-12.0637722015381,6
-72.5,-65.3684210526316,-11.9950790405273,6
-70,-65.3684210526316,-12.0180616378784,6
-67.5,-65.3684210526316,-12.2977266311646,6
-65,-65.3684210526316,-13.0316114425659,6
-62.5,-65.3684210526316,-13.4492235183716,6
-60,-65.3684210526316,-13.1036987304688,6
-57.5,-65.3684210526316,-12.782618522644,6
-55,-65.3684210526316,-12.4120044708252,6
-52.5,-65.3684210526316,-12.1543407440186,6
-50,-65.3684210526316,-12.0322132110596,6
-47.5,-65.3684210526316,-11.9727344512939,6
-45,-65.3684210526316,-11.9716491699219,6
-42.5,-65.3684210526316,-11.9386024475098,6
-40,-65.3684210526316,-11.9180555343628,6
-37.5,-65.3684210526316,-11.8708219528198,6
-35,-65.3684210526316,-11.7835006713867,6
-90,-63.4736842105263,-11.9247827529907,6
-87.5,-63.4736842105263,-11.9071464538574,6
-85,-63.4736842105263,-11.8704786300659,6
-82.5,-63.4736842105263,-11.8457431793213,6
-80,-63.4736842105263,-11.8575048446655,6
-77.5,-63.4736842105263,-11.8790760040283,6
-75,-63.4736842105263,-11.8486909866333,6
-72.5,-63.4736842105263,-11.859034538269,6
-70,-63.4736842105263,-11.8327751159668,6
-67.5,-63.4736842105263,-11.7560167312622,6
-65,-63.4736842105263,-11.7562503814697,6
-62.5,-63.4736842105263,-11.923113822937,6
-60,-63.4736842105263,-12.2145338058472,6
-57.5,-63.4736842105263,-12.2390470504761,6
-55,-63.4736842105263,-12.0352735519409,6
-52.5,-63.4736842105263,-11.8391761779785,6
-50,-63.4736842105263,-11.7550992965698,6
-47.5,-63.4736842105263,-11.7649269104004,6
-45,-63.4736842105263,-11.7795400619507,6
